,hash,ids,type
59,1a0d59ea376e74d98dfe4e0f9b4454deef6abdbac96298f54a1a37b1f6299a03,AAACoin() ,type-3-2c
60,b1fa198ab7e7cf0a374624f8f248c4d10a4c872645638d92bbfe678ecc6d5bc7,"transferFrom(address _from, address _to, uint256 _value)
        public
        returns (bool)
    ",type-3-2c
61,59788ca904464394130bf6e10f7bb83c64470c53aa92137f647b9b334534b254,"transfer(address _to, uint256 _value)
    ",type-3-2c
62,85359a4625a6760ecce45b005054d5ffb788babccb25f6b0c40be2d4dbab0649,finalize() external ,type-3-2c
63,0bf5faf05604e5bbd14101f42c25b3f3faba22b578b6803716bddfd2e4c73bed,upgrade(uint256 value) public ,type-3-2c
64,8a2421d5a2fdd21d98ee3d63a5aaa88eb001b1c75ed557596736bf7b289e27a7,purchase(uint256 _tokenId) public payable ,type-3-2c
65,63b7555a84b596723de89f6557fdc958bebba2c063bcd6f50796e9e740f36fd8,_0xLitecoinToken() public onlyOwner,type-3-2c
66,2af93699cfaccc8202d1a06c7e308c7ad95f90d4dc389bcad69020d4299fc532,_startNewMiningEpoch() internal ,type-3-2c
67,a6bcaf803c3d5837e52ac3aa18cdd933c1c64203347ecd32e9396de7db8fa328,claim_bounty(),type-3-2c
68,c39183fa4a7bcc8712b24eee25cad47c06beb7aa0bcf12ee34beb1c25f56b5b0,safeWithdrawal() afterDeadline ,type-3-2c
69,b4f95485d2db24738e3d24b0aaa330548d8b115a2f996825a33eb527fa8c624d,getTimebasedBonusRate() internal constant returns (uint256) ,type-3-2c
70,89e679f3b940bb44d13bff950b3eaa83113a407d618c3218e0d0590b4b0aaeab,"transferFrom(address _from, address _to, uint _value) external returns (bool) ",type-3-2c
71,6e5870179dbea82b4972d53c7979567cbdcc776c854f38e91338ccd2f47d5cac,"_transfer(address _from, address _to, uint _value) internal ",type-3-2c
72,05d8715ffefaa3281af6d7fc286d5ad56edb89e963c2addd6635580d9987fedf,getNextPrice (uint256 _price) private view returns (uint256 _nextPrice) ,type-3-2c
73,08307751363510c02a9a22b888f1548fe5bbd55c76cb7ce3642408dd21e3de45,"exerciseCall(
        uint amount,
        uint expiration,
        uint strike
    ) public ",type-3-2c
74,a04d6a9f3a286b028ebcda8466bedcf6ff3cda5579ce27df4f10c785d858d29c,"transfer( address _to, uint _value) returns (bool success) ",type-3-2c
75,4a0026be52a0f0aa7b45d2cc3142cd199abf691a19983fb23a1cf8162881ebb1,"transferFrom( address _from, address _to, uint _value) returns (bool success) ",type-3-2c
76,cc27535e0589862a4f78961e11eff67887a6f0b867c773ce8c5e0ef949a4bc3f,"addTokenToApprove(ERC20 token, uint minimalRecordResolution, uint maxPerBlockImbalance, uint maxTotalImbalance) public onlyOperator ",type-3-2c
77,b37f9e06162f7de33dc4c5b68c5ad0eb2abf5d7ea9b4258187c897e50f8fc6b7,_toLower(string str) internal pure returns (string)  ,type-3-2c
78,bda1dee84512e441e533133fdb7541f7324f009ece641e68e2eba1008f9aeb17,"transfer(address _to, uint256 _value)public returns(bool) ",type-3-2c
