,hash,ids,type
16,bf23af880d4dec14053424d46342f9ed7d302297824e03af4f7e59539c5df91d,encodeTokenImbalanceData(TokenImbalanceData data) internal pure returns(uint) ,type-1
17,14ded69abff4277378380054f2c7adaa33a3deaffed2ad3a6647d92abd941193,addToken(ERC20 token) public onlyAdmin ,type-1
18,e62deb699c02b61950e8798c32b27883d5023083435a998fd0f3218c5464cf8d,"setCompactData(bytes14[] buy, bytes14[] sell, uint blockNumber, uint[] indices) public onlyOperator ",type-1
19,e24b4bf931d10896b40ed48d62f1e8bd372cd606239e291e7e6a416626808b89,"setBaseRate(
        ERC20[] tokens,
        uint[] baseBuy,
        uint[] baseSell,
        bytes14[] buy,
        bytes14[] sell,
        uint blockNumber,
        uint[] indices
    )
        public
        onlyOperator
    ",type-1
20,f50032a1ad0ef78a2fa82dc62faf8fba459224e3e0e5d5d4dcaab67f580f35ab,"getRate(ERC20 token, uint currentBlockNumber, bool buy, uint qty) public view returns(uint) ",type-1
21,ec51d86e1e8fde3502e2c7dd192d6e541067f77868bdd64576fdc050c0faa821,"getStepFunctionData(ERC20 token, uint command, uint param) public view returns(int) ",type-1
22,2f30f43f9c809acb106cf4aca784d9ae1703f48694f7cc50217185295138b69a,"trade(
        ERC20 src,
        uint srcAmount,
        ERC20 dest,
        address destAddress,
        uint maxDestAmount,
        uint minConversionRate,
        address walletId
    )
        public
        payable
        returns(uint)
    ",type-1
23,401bb8cf475196f450a42611cd0439c6adeae0e5ceb2d587ecbaaa83e5ee142f,"addReserve(KyberReserveInterface reserve, bool add) public onlyAdmin ",type-1
24,b5d47c288a40acb9a4160c379d0b853cbfaee17daf2c1656e5167a817fdac2c4,"listPairForReserve(address reserve, ERC20 src, ERC20 dest, bool add) public onlyAdmin ",type-1
25,7b020c8fc4a51d344ad407c4e77e230df34b83266487e9e07fb00e1427dd9001,"setParams(
        WhiteListInterface    _whiteList,
        ExpectedRateInterface _expectedRate,
        FeeBurnerInterface    _feeBurner,
        uint                  _maxGasPrice,
        uint                  _negligibleRateDiff
    )
        public
        onlyAdmin
    ",type-1
26,fdf1b2ebe9b06a374e4bff9ac0aa28836bfd0dfdfa8835ab639c5bb78247bd2e,"findBestRate(ERC20 src, ERC20 dest, uint srcQty) public view returns(uint, uint) ",type-1
27,8fcca677683fcf8f0232f5f65f190e55c4a8b71779557566db0d476b5b6731dd,"doTrade(
        ERC20 src,
        uint srcAmount,
        ERC20 dest,
        address destAddress,
        uint maxDestAmount,
        uint minConversionRate,
        address walletId
    )
        internal
        returns(uint)
    ",type-1
28,d005f7228ca5edacaca8be59017f621d938b694bf5b7153aab5ea0e5753c5742,"doReserveTrade(
        ERC20 src,
        uint amount,
        ERC20 dest,
        address destAddress,
        uint expectedDestAmount,
        KyberReserveInterface reserve,
        uint conversionRate,
        bool validate
    )
        internal
        returns(bool)
    ",type-1
29,3dbca494a6b964198581398f8638cc5da94746e03cb84d8fb4ac13442ea026a4,"validateTradeInput(ERC20 src, uint srcAmount, address destAddress) internal view returns(bool) ",type-1
30,bb3677784c1bca5895bd94dcd2fbce644d542797ce73b1ca633066689cc9a4fb,"withdraw(ERC20 token, uint amount, address destination) public onlyOperator returns(bool) ",type-1
31,6e34e9352cab3fd49d8e14a7f0a6432bedf373a24d8aba952b862c4ec71f3b54,"getConversionRate(ERC20 src, ERC20 dest, uint srcQty, uint blockNumber) public view returns(uint) ",type-1
32,dd56bc485dd59c50d4192685b52a6d62022376bdb2ff636650a110e69fdfc065,"doTrade(
        ERC20 srcToken,
        uint srcAmount,
        ERC20 destToken,
        address destAddress,
        uint conversionRate,
        bool validate
    )
        internal
        returns(bool)
    ",type-1
33,06048b7cc3e9e28954a9ab40786a960aa8adb06d2be33e7ce0eff881895be5bb,"getBalances(address reserve, ERC20[] tokens) public view returns(uint[]) ",type-1
34,62db9abb3308b3c638baec0f881f73199a961ee0ac3ad7bb20756f2e96532cf1,"getCompactData(ConversionRates ratesContract, ERC20 token) internal view returns(int8,int8,uint) ",type-1
35,bc475131e593d20ac531d7f040e66d884206a6869b71c6507b21ecb07fb3f235,"getTokenRates(ConversionRates ratesContract, ERC20[] tokenList)
        public view
        returns(uint[], uint[], int8[], int8[], uint[])
    ",type-1
36,38f02fb63268a85a4558fe07d7a61f95594527efa6a3ffed04a29f50b1d3da0d,"getTokenIndicies(ConversionRates ratesContract, ERC20[] tokenList) public view returns(uint[], uint[]) ",type-1
37,3216adc80d1ffc78d278c28d1ae257873deb9fc65b730203dc662a4d3903e619,"getExpectedRates( KyberNetwork network, ERC20[] srcs, ERC20[] dests, uint[] qty )
        public view returns(uint[], uint[])
    ",type-1
38,6e5870179dbea82b4972d53c7979567cbdcc776c854f38e91338ccd2f47d5cac,"_transfer(address _from, address _to, uint _value) internal ",type-1
39,6e5870179dbea82b4972d53c7979567cbdcc776c854f38e91338ccd2f47d5cac,"_transfer(address _from, address _to, uint _value) internal ",type-1
40,ab16f373bbce2749e6c810fbdf0cb37449817e83e1abea4f222da67f8fa73bb3,"transferFromOrigin(address _to, uint256 _value)  returns (bool success) ",type-1
41,672d222830a90e26f7b01ae269b30b51850fb71d17c8bbefaf6f22131e4dcf9c,"transferFrom(address _from, address _to, uint256 _value) returns (bool success) ",type-1
42,95fac4de35425781d438741fef826372ecae62af144c42a6f3a492b51b605a6a,"transferFrom(address _from, address _to, uint256 _value) isRunning validAddress returns (bool success) ",type-1
43,3dbeca4420a0ea5a115ee2610a0f31116919eac557ccadda08d52b79197b0c49,"calculateFee(address _sender, bool _isMigrationStarted, bool _isMigrationFinished, uint _mntpBalance, uint _value) public constant returns(uint)
    ",type-1
44,d8031077eddc45c613d2c2cdc7f637ab9ec025385444ddd1dc023b3d6c4d70b8,"transfer(address _to, uint256 _value) public onlyIfUnlocked onlyPayloadSize(2 * 32) returns(bool) ",type-1
45,163056af2da50542dfb5a73eb253abd90ed052e85367b3d1e3b3882a0caf02a6,"transferFrom(address _from, address _to, uint256 _value) public onlyIfUnlocked returns(bool) ",type-1
46,5211f64b2d4c1a65db3384a0cb9358228cd1b4bfde39d869d3ec2627c6c795ba,startMigration() public onlyCreator ,type-1
47,10492b2dbc4422a5419cc4f484dfa2494cfe793713937088697ccff8a317688a,migrateMntp(string _gmAddress) public ,type-1
48,81ba4a975d9f80bb32985aa3163893c59cb6b1b30bcde77b62dfcd00d4559b64,migrateGold(string _gmAddress) public ,type-1
49,5086bbded6b64f58d1bb2ea51f7fe95b8e24e16fe903b65a95fb28c7feb33907,calculateMyRewardMax(address _of) public constant returns(uint),type-1
50,19edb8517a9cd7fda9508dd720791ec9d749c07b710015205265600a8dba8184,oraclize_setNetwork(uint8) internal returns(bool),type-1
51,824eac181f45c79ad35b49b303152595674d140751c51b52af2a3e4b5040110f,parseAddr(string _a) internal returns (address),type-1
52,d3172218ac2d12203cca59755758b039f492ceb0f9d39f379e9d39ff2a25565a,"strCompare(string _a, string _b) internal returns (int) ",type-1
53,51b47d27f6658be454fc4afb6f588f90426fd6d4bdf785a0d55708ed3d85d492,"indexOf(string _haystack, string _needle) internal returns (int) ",type-1
54,833ffcdddd865893046e6fa500cfd8eac25fcf1af012773981a770494b71889c,"strConcat(string _a, string _b, string _c, string _d, string _e) internal returns (string) ",type-1
55,848b1ca910ca23db250405ec896c6b534591a4f44b5c23a5142ae8b18728b8a2,"parseInt(string _a, uint _b) internal returns (uint) ",type-1
56,6f9918d864f596e8a45a422cda386cf18bc4f009587df9a04122a1c5ba32ca78,uint2str(uint i) internal returns (string),type-1
57,9158cbd5729384203f2bf321f9777a52ed9bae9767d69386d0ed9c139791b6b9,stra2cbor(string[] arr) internal returns (bytes) ,type-1
58,e761de89c91aab22c49a9f5958236bfb6e2981f59a5e3686c9ff70624e405a11,ba2cbor(bytes[] arr) internal returns (bytes) ,type-1
59,1b93297c63f02f8d84b6c0b685a265c99ca43a91f95bb6599f422e5ef9422572,"oraclize_newRandomDSQuery(uint _delay, uint _nbytes, uint _customGasLimit) internal returns (bytes32)",type-1
60,3e88e7b6d18825a89ade40d77aa5e956cd0d3095ca1704cd05ba540e5ed7c068,"verifySig(bytes32 tosignh, bytes dersig, bytes pubkey) internal returns (bool)",type-1
61,51424e4e538e912fcc272c48d8167fbc57ebd2b229e192133661d36ad9e02810,"oraclize_randomDS_proofVerify__sessionKeyValidity(bytes proof, uint sig2offset) internal returns (bool) ",type-1
62,5a6872b92076212f8f95c950b6cfdf9c83f50302d6db0e224cd6cb0280df9c19,"oraclize_randomDS_proofVerify__main(bytes proof, bytes32 queryId, bytes result, string context_name) internal returns (bool)",type-1
63,d8f3630ed4d495cae2802226916d9901ab7e2e2539c8837296a8fc8f60e34d29,"copyBytes(bytes from, uint fromOffset, uint length, bytes to, uint toOffset) internal returns (bytes) ",type-1
64,d49a35eeb6a488c4c9d4d1743d31cf6b569cb43e611b6f8038c64068c7d7fbfb,"safer_ecrecover(bytes32 hash, uint8 v, bytes32 r, bytes32 s) internal returns (bool, address) ",type-1
65,eedfcded6a24fe8b585e69481311ed9073bcf2ee0043d75f917a274728ad4f96,"ecrecovery(bytes32 hash, bytes sig) internal returns (bool, address) ",type-1
66,b394dbd00761f01540fcc0181c882b6dc946c40c551ff54a0d94560f9076eead,"ERC20(
        uint256 _initialSupply,
        string _tokenName,
        uint8 _decimalUnits,
        string _tokenSymbol,
        bool _transferAllSupplyToOwner,
        bool _locked
    ) ",type-1
67,3e76736888531e5dfe5c671039a95dc57deb963d958d6b41bbd3108aa16ca156,"approveAndCall(address _spender, uint256 _value, bytes _extraData) public returns (bool success) ",type-1
68,b9f987b3dd09377000e287ecbd101337763e4c2c9165ee0f9efd6029998553f4,"transferFrom(address _from, address _to, uint256 _value) public returns (bool success) ",type-1
69,530c7e79ff13a2dbc76446df3cad908af616cc4b8af736acf42db08ae740cfee,"transferInternal(address _from, address _to, uint256 _value) internal returns (bool success) ",type-1
70,bff555dd182d97a889fb9690f22b7b3e9cfe7ddca8399083233edbe9d7928957,"mint(address _addr, uint256 _amount) public onlyMinters returns (uint256) ",type-1
71,e3f49d139e888df7a86ac968dc97d48028cc4790c41425e01714af8ca1322b5e,"NodePhases(
        address _node,
        uint256 _minInvest,
        uint256 _tokenPrice, //0.0032835596 ethers
        uint256 _preIcoMaxCap,
        uint256 _preIcoSince,
        uint256 _preIcoTill,
        uint256 _icoMinCap,
        uint256 _icoMaxCap,
        uint256 _icoSince,
        uint256 _icoTill
    ) ",type-1
72,ff6d109f313aaf08e95faa18242373b675fdda63fe4ad530b62a7d987c801de9,"__callback(bytes32, string _result, bytes) public ",type-1
73,9d085f84df8c544ada09f0dee951f7d7515bf74dc507d2e2e53b23c6819f96ab,"setPhase(
        uint8 _phaseId,
        uint256 _since,
        uint256 _till,
        uint256 _price,
        uint256 _softCap,
        uint256 _hardCap
    ) public onlyOwner returns (bool) ",type-1
74,6320b94eba23b363074271e0d9c840458982ce5bb42a07d5d20cc4c666361b4b,"sendToAddressWithTime(
        address _address,
        uint256 _tokens,
        uint256 _time
    ) public onlyOwner returns (bool) ",type-1
75,57c831024b2fd229d9924bd0157e23a2fdae6b00134318c2bdd8c3c2eda1d6a3,"sendToAddressWithBonus(
        address _address,
        uint256 _tokens,
        uint256 _bonus
    ) public onlyOwner returns (bool) ",type-1
76,000c23d509fd887f13aa65dfdce706d1ecf7f30bc87b48005a58ab88dfed79b4,isSucceed(uint8 phaseId) public returns (bool) ,type-1
77,ebb86f6d58b5c8ef8768c5b2bc52c86a5ff319ee4193ac9cfaf4cbad014c2d99,refund() public returns (bool) ,type-1
78,e54522128070c65b7a8e1c28bd68521786b625ee43824b8b8a6a6be281cd878e,getCurrentPhase(uint256 _time) public constant returns (uint8) ,type-1
79,feed95a387676725b68f84b4d7069e30e274cb089eb9767fefd2e5b1b913ecf8,"buy(address _address, uint256 _value) internal returns (bool) ",type-1
80,05728c3d5bc4e608a03c39ee732329b128f4746f1acd04c6bbca1729364da8bb,"getTokensAmount(uint256 _value, uint8 _currentPhase) internal returns (uint256) ",type-1
81,ec634766588d9dd8c4919e5a45d4f9deaa330174656eb7e1958f48363c87c45b,"getBonusAmount(uint256 _amount, uint256 _time) internal returns (uint256) ",type-1
82,1f8d01362ee510ff54484d1383ee6bc11886cfe67f84ca0df804a02a79660bc6,"getICOBonusAmount(uint256 _amount, uint256 _time) internal returns (uint256) ",type-1
83,6432634783f68d102da43107b106c580890fdd7c2ed0ca04ba0abb428dfefe52,allocateICOEthers() internal returns (bool) ,type-1
84,8fed4867bc7facc295aafe21191d4d3c21b81c64108f0fdbe7c7067b8769a13e,allocatePreICOEthers() internal returns (bool) ,type-1
85,5b0ea631234299dc640f0a28387266a7981a13a1722a57a63456581562761aa1,allocate(uint8 _currentPhase) internal ,type-1
86,8a0e6198685c6f1b60cccdf36afebd5cc6daffdd690aa9134222e75674acc58b,"proxyPurchase(address _addr)
        payable
        noReentry
        returns (bool)
    ",type-1
87,ddd8cb47fc92be311abf9b59a8f135823acdf4af5091ce7e8291c3fd467f1d58,"refund(address _addr)
        public
        preventReentry()
        returns (bool)
    ",type-1
88,f81d9ea634b995159c59e07e18dbdd4c8bc462a53b47bdf6a9c5efaacc5f833a,"multiowned(address[] _owners, uint _required) ",type-1
89,01bbe5b69ee2eb1b3aa7a1476c80ae70a77b84bc2aed551b44a788c3ac2cd97a,revoke(bytes32 _operation) external ,type-1
90,46e41a6e0fdbf3dc62493556c2a84310536e7e543da872023610bb4e9c26289f,"changeOwner(address _from, address _to) onlymanyowners(sha3(msg.data)) external ",type-1
91,6a7dce20f371b37eadb1d07536c910b345bf0b72e04b639e949cd6404853416e,addOwner(address _owner) onlymanyowners(sha3(msg.data)) external ,type-1
92,2a2b0f5a39fff8833ba0f68ed8bd651116c1862129294719beaca077c3da2f86,removeOwner(address _owner) onlymanyowners(sha3(msg.data)) external ,type-1
93,f08d2802e76b1063599e7cba76cd96b51cefed1f7f6cbe776c07baa7f29fbdf4,confirmAndCheck(bytes32 _operation) internal returns (bool) ,type-1
94,06aaf3720f0b56563b4785a134fdb311d0fb19d69786bcfe0f8d1b13a3e79872,reorganizeOwners() private ,type-1
95,935f89fd2726b353d214f808378d434b540d1f5c12fb0cb343d3d413caf4f313,"execute(address _to, uint _value, bytes _data) external onlyowner returns (bytes32 _r) ",type-1
96,5f00e1735fd3a0528cc8010ec11076e8df00f1451c2b1e46b964955b13f23edc,"transferFrom(address _from, address _to, uint256 _value) public returns (bool) ",type-1
97,9a33981e03a53aa9c85fd255e8a29520c8f66618de51389ddeb33c505ac561d6,"decreaseApproval(address _spender, uint _subtractedValue) public returns (bool) ",type-1
98,d5016e44061e702ad9283bb641581fe69da5deedfdee281f79baf4acc1061a91,"_createPainting(
        address _owner,
        uint _tokenId,
        uint _parentId,
        uint8 _generation,
        uint8 _speed,
        uint _artistId,
        uint _releasedAt
    )
        internal
    ",type-1
99,ac08303724fe8a3200e0d75a0e2d9b9a7b19b3713ecaf74088959c5bc356d379,"getMetadata(uint256 _tokenId, string) public constant returns (bytes32[4] buffer, uint256 count) ",type-1
100,d47468811d037bff5cc0910d6419b66d5464b19bf5ff92f54523c221e28055b9,"tokensOfOwner(address _owner)
        external constant returns(uint256[]) ",type-1
101,d2d724059c72d665e6378a580fc1d6a3869dcabead9961448f517865d4f581c5,"_memcpy(uint _dest, uint _src, uint _len) private constant ",type-1
102,26ea27557f3554fb756cf506cca3f9a7fccf8cab96a6c56672eb0e2b7e2fce22,"_toString(bytes32[4] _rawBytes, uint256 _stringLength) private constant returns (string) ",type-1
103,446e64f0c652e02fc2d95ff2a3fdad14c54912e417f8f2e8a26f0dce8e3025a7,"sendAsGift(address _to, uint _tokenId) external whenNotPaused ",type-1
104,b48628b5e8847c12aeb09d91d08f91410fbb16e73f0761687be3027b23fa68b1,allTokenIds() public constant returns (uint[] tokenIds) ,type-1
105,3ac6840ea49fa2e2d699c83f2dffca5687fe96616f9af22ef9632cd5da82f8c6,"collectionOf(address _of) public constant returns (
            uint[] tokens,
            bool[] pending,
            bool[] forSale,
            bool[] locked,
            uint8[] generations,
            uint8[] speeds
        ) ",type-1
106,78e73cf9e48f1abf85d439b889aec2b1c310f666a1ae6906143da832014cc705,"collectionCountsOf(address _of) public constant
        returns (uint total, uint pending, uint forSale) ",type-1
107,1989d6013a31d770044d2aa15d4939a91ed445ce594fec9665abb66c724e0ca2,"transfer(address _to, uint256 _amount) returns (bool success) ",type-1
108,8e3425bbd4aea5d4649f10d0deda280cc14135a56bed146530ff349246683fdc,"transferFrom(address _from, address _to, uint256 _amount) returns (bool success) ",type-1
109,d0f78c4c3da5a1c4cc871f6dbbfebab2d19c5661648089370211a003e83a8ccb,"approve(address _spender, uint256 _amount) returns (bool success) ",type-1
110,3d8abf50c3732aa67f290a9ba3b548afb9907486a7f1ff025cdcb09e483bb6cf,"buyToken() public payable returns (uint256 amount)
    ",type-1
111,a4ea1b964f2fe0bf1f3860660d079ef257c97778b4b5680845bd6517fd7b6438,"CrowdsaleExt(string _name, address _token, PricingStrategy _pricingStrategy, address _multisigWallet, uint _start, uint _end, uint _minimumFundingGoal, bool _isUpdatable, bool _isWhiteListed) ",type-1
112,fa836838ec98d8f0ce6052545c24808462bcb8c126359cb0e745caf75eb3b4c3,"investInternal(address receiver, uint128 customerId) stopInEmergency private ",type-1
113,0306fc5b5f981c7100c1dab9fd3b97c6aef6e411f647a3f4c7d865f55014a2dc,"setEarlyParticipantWhitelist(address addr, bool status, uint minCap, uint maxCap) public onlyOwner ",type-1
114,88b47963bfc974df9044ca50a196423126f886586102addc9965dc6d2eb4df5f,"setEarlyParticipantWhitelistMultiple(address[] addrs, bool[] statuses, uint[] minCaps, uint[] maxCaps) public onlyOwner ",type-1
115,3942e472b8caafe7f3538d976edfed0fd00b0e25276e8d83cbc41d7e70098936,"updateEarlyParticipantWhitelist(address addr, uint tokensBought) public ",type-1
116,87f8a669733c68f27bf7e5c77dd8bd8e3f1e8544f281c4977edbd174e3f3b59b,setStartsAt(uint time) onlyOwner ,type-1
117,b5b2e9e74876b315603f1ec9ecf34278ac7e3d9e7284709f211a60978e6ffb06,setEndsAt(uint time) public onlyOwner ,type-1
118,e4c2ff6117fe8a834c3233513e426848491b17d0250601167cf21f1d61d84c28,getState() public constant returns (State) ,type-1
119,0bf5faf05604e5bbd14101f42c25b3f3faba22b578b6803716bddfd2e4c73bed,upgrade(uint256 value) public ,type-1
120,15904b70b17de11fc82c00909d5ab3242ddd4fecfc1695035fb565402070fef3,setUpgradeAgent(address agent) external ,type-1
121,fd938c4fc1f639a30b08e47c613ad9102c7819cac6e99ca6fa1f88689c48793e,"setReservedTokensListMultiple(
    address[] addrs, 
    uint[] inTokens, 
    uint[] inPercentageUnit, 
    uint[] inPercentageDecimals
  ) public canMint onlyOwner ",type-1
122,a27d7a19a815653b3b27394178b3478be2cee07b04eba85860c70962017d00cb,"CrowdsaleTokenExt(string _name, string _symbol, uint _initialSupply, uint _decimals, bool _mintable, uint _globalMinCap)
    UpgradeableToken(msg.sender) ",type-1
123,0810437cbd14e8f8bc04ef2b1572605d7ebc4195a0267965afa68a23ec8c5edb,distributeReservedTokens(uint reservedTokensDistributionBatch) public ,type-1
124,672d222830a90e26f7b01ae269b30b51850fb71d17c8bbefaf6f22131e4dcf9c,"transferFrom(address _from, address _to, uint256 _value) returns (bool success) ",type-1
125,672d222830a90e26f7b01ae269b30b51850fb71d17c8bbefaf6f22131e4dcf9c,"transferFrom(address _from, address _to, uint256 _value) returns (bool success) ",type-1
126,32477afe299e8cde17ba8b65e422c39965abcb603dadf18ffbf063609415e000,sell(uint256 amount) ,type-1
127,6b21629f4e615a4e1442072517a5baf21760baf9436bbe9b17fe89ec41552336,oraclize_setNetwork(uint8 networkID) internal returns(bool),type-1
128,1b93297c63f02f8d84b6c0b685a265c99ca43a91f95bb6599f422e5ef9422572,"oraclize_newRandomDSQuery(uint _delay, uint _nbytes, uint _customGasLimit) internal returns (bytes32)",type-1
129,51424e4e538e912fcc272c48d8167fbc57ebd2b229e192133661d36ad9e02810,"oraclize_randomDS_proofVerify__sessionKeyValidity(bytes proof, uint sig2offset) internal returns (bool) ",type-1
130,5a6872b92076212f8f95c950b6cfdf9c83f50302d6db0e224cd6cb0280df9c19,"oraclize_randomDS_proofVerify__main(bytes proof, bytes32 queryId, bytes result, string context_name) internal returns (bool)",type-1
131,d8f3630ed4d495cae2802226916d9901ab7e2e2539c8837296a8fc8f60e34d29,"copyBytes(bytes from, uint fromOffset, uint length, bytes to, uint toOffset) internal returns (bytes) ",type-1
132,0a32d9082e6157cc723f8f64a340326abd9c71202f5b30949258d0d1dc8dd0b4,"__callback(bytes32 queryId, string result, bytes proof) public canDetermineWinner ",type-1
133,08cd94a9ec537266b65a8cb1e774907dbee881a364c131bf1a957ef05d5a180e,bet(uint option) public payable ,type-1
134,68cd8dcae4636a98c35fda7e4e579262e5dd21cadb8c2e94a270cca29533594d,payOwners() private canPayOwners ,type-1
135,4c617aef9f7f1af1f4d2ae7ddda94ff82904b9b4d3de80280a07632c6efa9d18,collect() public collectionsEnabled ,type-1
136,fa0494e83459505fd59e403760ee7c4b12ed7bdb36ec99fad96ea1db22d12bec,updateRoundLimits(uint256 _amount) private ,type-1
137,4ff76c2fb2ccd3c08c194795ae03067a05f54a624baa7c9bc509c1db35b4534e,getTokenAmount(uint256 weiAmount) private view returns(uint256) ,type-1
138,7e75acd9505330e4deaf93aee3380861ee9259959c4dd08a473b04949188ceab,"releaseEQUITokens(bytes32 hash, uint8 v, bytes32 r, bytes32 s) public whenNotPaused ",type-1
139,2f862d9572a54c08d46a6d1f8cabe43c9c87db0a5e93ffc4b309ef5ec3f8d3d4,"transferFrom(
    address _from,
    address _to,
    uint256 _value
  )
    public
    returns (bool)
  ",type-1
140,01d70814224683483e6666b3be601d658daefec995490f2a1cab53c67c1c5fdf,"decreaseApproval(
    address _spender,
    uint _subtractedValue
  )
    public
    returns (bool)
  ",type-1
141,3444ef4c604992f44f64537dd12e60ae64269279ad9d464ddfbfec1a2bc753d0,buy(string message) public payable returns (bool) ,type-1
142,1c9abd1f009a7b162cdbfcaed9cb60ef2b4c7b2a18c26f12f71d11e190c77e8d,"CrowdsaleLimit(uint _start, uint _end, uint _token_max, uint _presale_token_in_wei, uint _crowdsale_token_in_wei, uint _presale_eth_inwei_fund_max, uint _crowdsale_eth_inwei_fund_min, uint _crowdsale_eth_inwei_fund_max, uint _crowdsale_eth_inwei_accepted_min, uint _crowdsale_gasprice_inwei_max, uint _team_token_percentage_max) ",type-1
143,71438e2829485b3c0f3d2c22b36b83938245c2c94e062442f1696baf14d54162,"addTeamAddressInternal(address addr, uint release_time, uint token_percentage) internal ",type-1
144,544b2a4e41a5b214029989bba66cb6fc0539dff6addeeb902f59fc38ace42ea9,createTeamTokenByPercentage() onlyOwner internal ,type-1
145,d7dfc07f910506e10bd3e7aef87078d4168493455b222b6edb0b83ac7fae54c3,buyTokensCrowdsale(address receiver) internal /*stopInEmergency allowCrowdsaleAmountLimit payable*/ ,type-1
146,379a79845fa59ea6ba70f9f94b5f3a7a39030a3ab45d58b21aaf4d7c259201e7,"CrowdsaleToken(string _name, string _symbol, uint _initialSupply, uint _decimals, bool _mintable) ",type-1
147,1e892a8bb0bc7cfbed4e60c8d0270a6ab05b7da21f21fd03fa364762e5ee2aca,"RC(address _tokenSaleContract, uint256 _oneTokenInUsdWei, uint256 _remainingTokens,  uint256 _startTime , uint256 _endTime, address [] kycSigner, uint256[] _tokenThreshold, uint256[] _bonusThreshold ) public KYCBase(kycSigner) ",type-1
148,d0ce9b2d3297e764a82a3d128117f1c038552de61b662fab2e3f1ad141d2bb85,"setTimeRC(uint256 _startTime, uint256 _endTime ) internal ",type-1
149,adcb58f3f9feaffbc407c0af81c5408df8768d6737048ebd58620f3253a82f16,releaseTokensTo(address buyer) internal returns(bool) ,type-1
150,6c021004b4bd8966caadb44395e02191a0b9a7a0e57f1e6160ff97a26a6d48f8,() public ,type-1
151,bde015e372000119cf2bc5e0c03719cef8a95cb63c6b30b821e6e94e77453a07,"buyFromRC(address _buyer, uint256 _rcTokenValue, uint256 _remainingTokens) onlyRC isBuyable public payable returns(uint256) ",type-1
152,6e5870179dbea82b4972d53c7979567cbdcc776c854f38e91338ccd2f47d5cac,"_transfer(address _from, address _to, uint _value) internal ",type-1
153,bcbb90ec4a9d3468fd2ffdb737c4cd888a2917710aefa49ff5f88eed86971470,"getBlock (uint x, uint y) public view returns (
        uint price,
        bytes32 name,
        bytes32 description,
        bytes32 url,
        bytes32 imageURL,
        uint forSale,
        uint pricePerDay,
        address owner
    ) ",type-1
154,f17cc135561daaedcf742e62047c2afe65a2a1d3ae9396aa496c4acfdd78dad5,"updateBlock(
        uint x,
        uint y,
        bytes32 name,
        bytes32 description,
        bytes32 url,
        bytes32 imageURL
    )  public ",type-1
155,9b1aefe840b9d13acd268e4fffe2fd236081b6699456704645f1850c5cf12ebb,"transfer(address _to, uint256 _value) returns (bool success) ",type-1
