,hash,ids,type
162,d5a99a50ebf19ccfbdc4a9ee3b714edf892b96ca49605bf9741d46be5d89e75d,"getIcoTokensAmount(uint256 _collectedEthers, uint256 value) public  constant returns (uint256) ",type-3-2
163,2215f64e8d8065a375b544a1af0f8cba78788e92f58c62a5608138f8c4e91710,vote(bool _approve) onlyTokenholders beforeDeadline atStage(Stages.Proposed) ,type-3-2
164,5f74ad22fdf2eb7156588cfd37e37cffc2d7d0b075ee2c4ce97af335748b0b18,"PLTCrowdsale(
    address _owner,
    address _wallet
    )
    public
    Crowdsale(_wallet)
    ",type-3-2
165,d62a33744f663bd44f06d6a2bffed53851b26fef16b60cb0f46c1f1d4b8be473,buyTokens(address _investor) public inState(State.Active) payable returns (uint256),type-3-2
166,67ead127cef45fb89d1a6610291635401c71eebeb71a71716ecef6cbb4ac4f86,"Sale(
        address _owner,
        address _wallet,
        uint256 _tokenSupply,
        string _tokenName,
        uint8 _tokenDecimals,
        string _tokenSymbol,
        uint _price,
        uint _startBlock,
        uint _freezeBlock
    ) ",type-3-2
167,2e38e77b22c314a449e91fafed92a43826ac6aa403ae6a8acb6cf58239fbaf5d,() ,type-3-2
168,f50c525eff206c42d74f16f23aab3796316a50e7daf11c5d9d010a3242a2c568,start5Phase2020() external onlyOwner ,type-3-2
169,bf3ccf63685607eb908dfbca6f6e68c40345209687d08d0ddb0892be4da3e36b,"transferToAdvisors(address _to, uint256 _amount) public returns(bool success) ",type-3-2
170,a210093c6a1beb4ff25970373750462eb503dd76accd4465052177183e06e5e6,"CATToken(
		address _devETHDestination,
		address _devCATDestination,
		address _reserveCATDestination,
		uint256 _saleStartBlock,
		uint256 _saleEndBlock
	) ",type-3-2
171,5608733c239cda4afddfe48de54fef704b564cb63f36db9c9b9d1acd454f4921,_processGameEnd() internal returns(bool) ,type-3-2
172,910c486209100236b6bd351c98d8d73fa0893fbeae5d9daf331f1b2532661603,GetUserBets(address _owner) external view returns(uint[]) ,type-3-2
173,9e27383d2529a5c2102ee8606ba750fc9815791b9ce957d2541185d2d5bb8d7f,buyTokens(address beneficiary) public payable ,type-3-2
174,da5cf0152defd9c0ccca5bb6e95d08e1162d1bf08de92d79b81b7de535b01278,"EmpireCrowdsale(uint256 _start, uint256 _end, address _wallet, address _token, uint256 _presaleCap, uint256 _softCap, uint256 _graceCap) payable ",type-3-2
175,117e11ed5e3f8bc7e2a65f7a4dab682559daad95690c411374434c3e227583ed,"buyTokens() payable public
    ",type-3-2
176,0848733a497ecfb8a03e6943476da031ff6bf277a8722f661629f00ed9791b61,"_refundParticipant(address _participant) internal
    ",type-3-2
177,81988bf357ea5130a56869a7d7836340033550ffc2559d05f9f41058d2e6c671,"transferFromTo(address _from, address _to, uint256 _value, bytes _data) onlyAuthorized public returns (bool) ",type-3-2
178,dc185e1f9aafb4ba77e51dddf7edf95e5179ab0eef5450858e0b4de266051f33,hasRequiredStateChanges() public view returns (bool) ,type-3-2
179,a0f88d1a18148c3c9185a213fa87dbd445289b22f599da61fb655a305347c736,buy(address beneficiary) payable public returns (uint tokenAmount) ,type-3-2
180,944830d71a1a1e06ad6a44d7244ae40a353993b66ca81b0d51da9565b6fb0b8b,"transferTokensToEscrow(address proposalCreator, uint256 tokenTransferSetId) private ",type-3-2
181,9e27383d2529a5c2102ee8606ba750fc9815791b9ce957d2541185d2d5bb8d7f,buyTokens(address beneficiary) public payable ,type-3-2
182,8f286904d3a91edac5f57c6f93977b96b91cbb9ce8a46dc1939a3a4d6c3eccc8,"getMonster(uint256 _id) external view returns (
        uint256 birthTime,
        uint256 generation,
        uint256 hp,
        uint256 attack,
        uint256 defense,
        uint256 spAttack,
        uint256 spDefense,
        uint256 speed,
        uint256 typeOne,
        uint256 typeTwo,
        
        uint256 mID,
        bool tradeable, 
        uint256 uID
        
            
        ) ",type-3-2
183,6279daf8204db15f08c38cbf296355dfb89b405f3bd2ce1c1e000b72d4cc181e,claim() whenNotPaused whenFrozen public returns (bool) ,type-3-2
184,fb0848f8eb2bbf51da42ca3e865e1b937ef4aa70cbe3437719193713384502eb,processDeposit() ,type-3-2
185,fa59b258d5865e3eb9389d87ca0d67e46be0d3911b2200e4c6d647f3484a6ea8,() payable public ,type-3-2
186,70e06a4a24e703104c561858e52b7c003d9d6b8c7cf4ab212b7447394d5c2704,"OpportyPresale2(
    address tokenAddress,
    address walletAddress,
    uint end,
    uint endSale,
    address holdCont,
    address oldPreSale) public
  ",type-3-2
187,84d0ae18161004af0287393a6130907ae3fbe8b815a4f09f64b15814a211e8ad,"CraftyCrowdsale(address _token, uint256 _preSaleStart, uint256 _preSaleEnd, uint256 _saleStart, uint256 _saleEnd, uint256 _rate) public ",type-3-2
188,518aeed20200897ebec8824c2111b7532dde9282c58d75ab615bb6912ced98f7,"transferProxy(address _from, address _to, uint256 _value, uint256 _feeSmart,
        uint8 _v,bytes32 _r, bytes32 _s) public returns (bool)",type-3-2
189,55e11308a4f635d0329b543bc9dd6cf6ce0d508241d3295e08dd16f6295bc570,getCurrentBonus() internal view returns (uint256 discount) ,type-3-2
190,23cf59b62cd0bdeaf5116e8c42f7463897ffd9bab5af87819a4950a715810a16,finalization() internal ,type-3-2
191,f27f55b3cd31a301c443d7943936b9b03f77c4a3919f768cc64a2f2b1d728d48,mintPartners(uint256 amount) onlyOwner canMint public returns (bool) ,type-3-2
192,7e88ca9fea5fef1b65a4371ce20b4c26fc9bad642a50ea34338432778e032071,migrate(uint256 _value) external ,type-3-2
193,d5ba0a52855ce3e323617cccffffe29b31fbbdc97b662fcf7076f75dd830128e,addRandomFight2Death(uint256 _dragonID) external payable nonReentrant canTransfer(_dragonID)   ,type-3-2
194,1aa0a844483ad83cc66706d002d3539734dad225d3025e205870be958ab858fc,getTeamSalary() public onlyOwner ,type-3-2
195,ba3ae8149f6c3e5415b73a4c90313f31f8ffc7dc2d39bd6bd4db54dfc4b1cdce,"assignTokens(address recipient, uint256 amount) internal ",type-3-2
196,5f949c95bee0b8a85a6443b73af44790097f04b296ccbc50659dfae3a05d51d7,getBonus(uint _value) public constant returns (uint) ,type-3-2
197,7dfd8152822ebf8275dd759eabfb042cef7e22b1ad2e5f7d99c6b75796006e81,"mint(address _to, uint256 _value) onlyOwner saleIsOn canMint public returns (bool) ",type-3-2
198,d53045007643037cf3f86473ae76be3c5abd0cfb233f912541d662e508f2ddf7,"VAAToken()
        public
    ",type-3-2
199,92cdf514d69f48de5b7f34e72485357d0055daf2e2828b35703dbfa70f277080,"updateCar(uint256 _id,
                        bytes32 _name,
                        uint256 _s_price,
                        uint256 _earning,
                        uint256 _o_earning,
                        uint16 _brand,
                        uint8 _ctype,
                        uint8 _spd,
                        uint8 _acc,
                        uint8 _dur,
                        uint8 _hndl)
                        onlyOwner public ",type-3-2
200,4f1e34d219293f12077ca9f74a3aee5851b767d5e61cf11e634d288049880ec4,"newProposal(
        address beneficiary,
        uint256 amount,
        string  jobDescription,
        bytes   transactionBytecode
    )
        onlyMembers
        returns (uint256 id)
    ",type-3-2
201,78bdc845e301ee3d1b5398fc926c7518ef26c8fc59d1955ebff121d84e1349a1,"mintMarketing(address _participant, uint _amount) onlyOwner public
	",type-3-2
202,c0cb8e558a4141537e47df7e38b44b2849ea4182299f00c8a010cdac2c539fdd,"mintIcoTokenMultiple(address[] _addresses, uint[] _amounts) onlyOwner public
  	",type-3-2
203,e8767ca1e261e9f26272dae28537b6a78e0f07ded5cd6050ff3583930d849c0b,"burnIcoCoins() onlyOwner public returns (bool success)
	",type-3-2
204,ff0daaf81bbda3786dd242c8c3fe89e01d3380268e09139f42053ede2ae2b607,cashOutTank (uint32 _tankID) public payable ,type-3-2
205,3417314576c98c3d76a1f23c2c702494954def9ebfc559c5f1ca5cba5646fbc7,"sellTank (uint32 _tankID, uint256 _startPrice, uint256 _finishPrice, uint256 _duration) public ",type-3-2
206,323a6508c4e257df65bfadc8cd9632048fe9cbbe8a5ca3eb16d33dc545da3d01,buyTank (uint32 _tankproductID) public payable ,type-3-2
207,94073a7df51bbc79ddeb2bb76dbe3ac25724d3a959f21b1141867c7d294ae4b4,"ownerAngelTransfer (address _to, uint64 _angelId)  public  ",type-3-2
208,6651c222ac49944946d66a1232d126526c7416ddade44091bd671e32dce8071a,buy() payable returns (bool success) ,type-3-2
209,41730e37ae1862454a01533a70186f98c2251285ed1ca58fc5bdd8ae73dd6ac2,"commit()
    public
    inState(State.Open)
    payable
    ",type-3-2
210,9e27383d2529a5c2102ee8606ba750fc9815791b9ce957d2541185d2d5bb8d7f,buyTokens(address beneficiary) public payable ,type-3-2
211,f60968e39e61f0c643e3d9c0333392cb41a3f086468e3bd81f7e2f010a9e77a1,() payable,type-3-2
212,e2052046f3aa0c9d1eed02029f3c5940332fd1d865d4431377d360da65dd2ccc,"getServiceNames(bytes32 _namespace, address[] _address) public view returns(bytes32[] memory namesData, uint256[] memory nameLength) ",type-3-2
213,3c25f21ce8064a0b35e6e3b46d6525fe2504d8270ba8369e4826ffaf5187afc5,buy(address beneficiary) payable public returns (uint amount) ,type-3-2
214,9e27383d2529a5c2102ee8606ba750fc9815791b9ce957d2541185d2d5bb8d7f,buyTokens(address beneficiary) public payable ,type-3-2
215,f2631124bbb9d8d1a0f4deb2a87fb74a516b745205507358e62fe00343a68f46,"QuantorPreSale(
    uint _hardCapQNT,
    uint _softCapQNT,
    address _token,
    address _beneficiary,
    address _investorWhiteList,
    uint _baseEthUsdPrice,

    uint _startTime,
    uint _endTime
  ) ",type-3-2
216,94118a379d21f2ad4f736fd71cfe0ed249116852754b7f440a3323eba58d99d2,"investInternal(address receiver, uint128 customerId) stopInEmergency notFinished private ",type-3-2
217,1b94e55b2c7fa1e63d7d0cd166b3205931d9f309e3e8b785a24666bfad29dee6,"transfer(address _to, uint256 _value) public returns (bool) ",type-3-2
218,24d1ff00282bee9a722cc9e5320d5b39e35335a6b54b17dbb8b979ec5b1b99a3,"AddFishByToken(address _player, uint tokens) onlyModerators external ",type-3-2
219,31f902ba33d580885e9f3f86573ea9768f2c49594e4e7eb5b0ae9e5e30d99e8f,"abortGame(uint  _hGame, EndReason _reason) private returns(bool _success)
        ",type-3-2
220,b4b209b9a5ee6e7a38abe8c888f919a8db821d854bc2dc8c4d46d1c194527086,getNotApprovedProposals() public view returns(uint[]) ,type-3-2
221,ecde6b3355eaabaf67924663cfab5e9bda4d2ed388da35771721f718c44c001d,"transfer(address _to, uint _value, bytes _data) public ",type-3-2
222,d8f1d1fad85453237379210020aad14401c7b33d415d3d322067d7fd9f923aab,"CrowdsaleAuthorizer(
        address _admin,
        uint256 _saleStartTime,
        uint256 _saleEndTime,
        uint256 _increaseMaxContribTime,
        uint256 _minContribution,
        uint256 _maxContribution
    )
        validAddress(_admin)
        public
    ",type-3-2
223,ea470f31b142284bca1cc74b40543526e593528b024d46ff9722693e22aba173,checkIfFundingCompleteOrExpired() public ,type-3-2
224,8f3270aab664185b5af4bef00c32758273576074faeb41a074cb17ac857f9961,"getCostForCards(uint256 cardId, uint256 existing, uint256 amount) public constant returns (uint256) ",type-3-2
225,fe1c5584e27d3a3a55571d9f4ea5319ca940fa77368cb95fd200c42ffee64441,"getBattleCardsInfo(uint256 cardId) external constant returns (
    uint256 baseCoinCost,
    uint256 coinCostIncreaseHalf,
    uint256 ethCost, 
    uint256 attackValue,
    uint256 defenseValue,
    uint256 coinStealingCapacity,
    uint256 platCost,
    bool  unitSellable
  ) ",type-3-2
226,dedc44841272dae200b57003b1a54d56f7f5fd161577a848282c5df4ff49b642,"transfer(address _to,
                      uint256 _value) public returns (bool success) ",type-3-2
227,d67cb8b5672554f87bfcb207172cdc9a9eb11483b80953175b9ecc6b26a1f67b,withdrowTokens() public onlyOwner ,type-3-2
228,e214581230ae3f340eca89e33be07e3a0f11ff2c91c5b58f8d75d5400d53cb36,"getCurrentDiscountRate()
    private
    constant
    returns (uint256 currentDiscountRate)
    ",type-3-2
229,dffb01791c2a69e498f8a0e4d7eee8115e795a7525e875af8e082f86b421059f,buyTokens(address beneficiary) whenNotPaused public payable ,type-3-2
230,ec77b8cb9c0cbb0af4359610bb40c2a4918dd4e6e964e29b5f9e3f0541ddf922,createHNtokens(address holder) payable ,type-3-2
231,364ac3fc0efbb9b3c88b24c7786e4235ae742e0dd7dbba55e61886ac070ecc77,"UpgradeRig(uint8 rigIdx, uint16 count) external
    ",type-3-2
232,a87b28a1acf545e7090b2e44bbfe7ba5d6cfc519d51b2dd000ace68b21785c89,"UpdateMoney() private
    ",type-3-2
233,2cae81e8329bb640d2722a2d76be0de798c4f45d5bd6a073a604fa186e50a8b6,"UpdateMoneyAt(address addr) private
    ",type-3-2
234,cae40baa3a0be819ecbf5d57764fe5c20348a8f41f3897153277699ed2223ab6,"BurnableOpenPayment(address _payer, uint _commitThreshold, DefaultAction _defaultAction, uint _defaultTimeoutLength, string _payerString)
    public
    payable ",type-3-2
235,a9197ed35f2309bfd3ca5b39583a5d0f9300152d7ed17eb6d09b1a1d3681dc38,purchase(uint _cardId) public payable ,type-3-2
236,ecd0ceefde9aac200ca28ddbe0514550f2a422cd85144ba60aa6edebfaf8987e,"transfer(address _to, uint256 _value) onlyPayloadSize(2 * 32)     ",type-3-2
237,5a15daf411434cb5ce364fdcfae0a408f266b160b3d53b4b1dc90c0b3d0cb7fa,"contractorReleaseFunds(
    bytes16 _jobId,
    address _hirer,
    address _contractor,
    uint256 _value,
    uint256 _fee
  ) external onlyContractor(_contractor)
  ",type-3-2
238,be3e41a716467d1cd9c3f52e8d37b912e11ace0f7897f54b1b6bc84540906303,"processMutuallyAgreedJobCancellation(
    bytes16 _jobId,
    address _hirer,
    address _contractor,
    uint256 _value,
    uint256 _fee,
    uint8 _contractorPercent,
    bytes _hirerMsgSig,
    bytes _contractorMsgSig
  ) external
  ",type-3-2
239,1b94e55b2c7fa1e63d7d0cd166b3205931d9f309e3e8b785a24666bfad29dee6,"transfer(address _to, uint256 _value) public returns (bool) ",type-3-2
240,5f00e1735fd3a0528cc8010ec11076e8df00f1451c2b1e46b964955b13f23edc,"transferFrom(address _from, address _to, uint256 _value) public returns (bool) ",type-3-2
241,5e3e811d63dd87044f63ca2196ee4bc75819b1eb63c06dda2c3f9f2397013581,ethSale(address _beneficiary) public isSaleOpen payable ,type-3-2
242,9ab2aa03f94ff721ab913f0b1d2b98aca0bacb841b1f5144273a8f789d00ab0c,updateSupply() internal returns (uint256) ,type-3-2
243,4472bcf816fd7412dbb687d5f082d0cf61ffea150dfdba2fd8824ed8304c3c2a,"add_referral(address referral, string promo, uint256 amount) external returns(address partner, uint256 p_partner, uint256 p_referral)",type-3-2
244,ebe122b26cdcd4e9396b34da934ffeab7cde811b3c7e498c3a8605a29c889438,setState(string newState) public onlyOwner() checkAccess() ,type-3-2
245,cfbbef7412af19fa472b0e95a026d185a2572dadddfbbcbc43055081dc5746ac,"distributeTokens(address _to, uint256 _amount) 
        external
        onlyOwner
        returns (bool)
    ",type-3-2
246,b6d421c81b578114519ff72eab167d95141c87d569718062af20cf09c0134a96,"getGameResult(GameInfo memory game) private constant returns (uint256 totalWin) 
    ",type-3-2
247,8b50b51b8b9eabb3b5b698ddfba81609811bd1f1efb4085bbe49c0e885d6a1c1,ProgressiveJackpotLottery() ,type-3-2
248,7e28b068dec2d856f165f7cddcaded3bacb1d28f432025f5c40b4e7a8f306278,close() public onlyOwner beforeEnd ,type-3-2
249,3f11ac6e5ea198def11f20bae65e8c40d9d744d38941504c40f74ce11a8cf4d7,"ArtSale(address _manager,
                   address _operations,
                   uint _initialBlock,
                   uint _finalBlock,
                   uint256 _initialPrice,
                   uint256 _finalPrice,
                   uint8 _priceStages,
                   uint _maximumSubscription)
                   nonZeroAddress(_operations) ",type-3-2
250,9aa5e02c2a5917ef33bb683685fce5ade3dc46883cce1262cea15b8452f98456,"setArtcoin(address _token,
                      address _consortiumPlaceholder,
                      address _escrow)
                      nonZeroAddress(_token)
                      nonZeroAddress(_consortiumPlaceholder)
                      nonZeroAddress(_escrow)
                      public ",type-3-2
251,fd7f55039fe28b83dfd72a1aa12b37c6f42b257e8afa6473cf4eda25d97d8870,"transfer(address to, uint value) returns (bool ok) ",type-3-2
252,327322ef809c7b710904e18a7dd2be6b202da452a44f42366759e7d294bebb2a,refund() external ,type-3-2
253,833748bf21e1ffd07f06def7112387e3eaae84746b7f9f2ca6066e1aeffdc9ef,enterBidForPunk(uint punkIndex) payable ,type-3-2
254,0e8c4bb8ccd55adeeb33372e7f00a5b5d4f0caed0e84c2cdc37e0ab6d67775b8,withdrawBidForPunk(uint punkIndex) ,type-3-2
255,866d83f4d55c7565ac63d173278dff2bfc13740588bf6049b6c2c08e380326e5,buyTokens(address _buyer) private ,type-3-2
256,b9f987b3dd09377000e287ecbd101337763e4c2c9165ee0f9efd6029998553f4,"transferFrom(address _from, address _to, uint256 _value) public returns (bool success) ",type-3-2
257,23f797afc9e48dfa3e0d09592b462d67d4e06ae2698b283cf31f3765f38e0491,sell(uint256 amount) public ,type-3-2
258,2d701d0a05f6fe7b90bcdeb8367906b010df604244bc20f1e8bfac728bd4a85c,finalize() public onlyOwner ,type-3-2
259,f2d9971653d43a360e783c0eaeb6b835a930ec323f21d5cd5aa30994c011fac2,() public payable,type-3-2
260,6cae2abdef85aca0761b64484b806d578d131df657ce614278b7b0849f807846,"mintTokens(address _target, uint _amount) external returns (bool) ",type-3-2
261,49f0cb1fd80b8ebb3996bb169e75fb8852a2acc21d7df95b621682068d565d43,buyTokens() public payable ,type-3-2
262,179299ab46ed2f91014001b8e08400e8b80d21fc061af9b0972c853c0052f705,claimTeamReserve() onlyTeamReserve locked public ,type-3-2
263,e2c06a2928dde205de880cd9911a15b5b5f8435d6881368eb94c24f79d5e3238,"transferFrom(address _from, address _to, uint256 _tokenId) public ",type-3-2
264,b19649fd9e28d455e4704d14097811f00f8615046eeb0d78678e735ee52c3891,withdraw(uint32[] _dates) external ,type-3-2
265,fb14edb88b1a1afb284c76ba14eb0df69cc624b53fb2d818ce99b194e8c56f8c,calculateWithdrawableAmount() external view returns (uint256) ,type-3-2
266,672d222830a90e26f7b01ae269b30b51850fb71d17c8bbefaf6f22131e4dcf9c,"transferFrom(address _from, address _to, uint256 _value) returns (bool success) ",type-3-2
267,75e3a070bc290e3982fdf14fa44875a62fe901c0b976b83f8dbb181e045f8574,"upgrade(IBancorConverterExtended _oldConverter, bytes32 _version) public ",type-3-2
268,c15f5c521eaf03c028484fc5b4ba32407f41eee04c879bb8790de3b4e3ea2ecf,_endContestIfNeeded() private returns(bool),type-3-2
269,9e76a438a60a387a07c29816f10172e030b1eb6ed67b89388aedc4a2a7b05529,"processOneCombat(uint32 _season, uint32 _seed) external onlyCOO 
    ",type-3-2
270,3be3dff694926bda798f99ebf4117b873fc1c60e67abd0c237990e3968182122,"_play(uint _betNum, uint256 _betAmount) private  returns(bool _result)",type-3-2
271,a392dd11bbbf479e6213548e94ebbb7cc8c2f438754737eb3d18e55a024d12ba,"putSaleRequest(uint animalId, uint salePrice) public payable
    ",type-3-2
272,85608468593f44dd838564c2ee8b0fe5c7f76e3269ace04bcd6adc4ec4cd01c4,contributeFor(address _participant) payable returns(bool) ,type-3-2
273,ba907c422c401be259adeffec66b757c8e9a3da34f9ff547c70f309dda20cf11,"GameSicBo(string _gameName,uint  _gameTime, uint256 _gameMinBetAmount, uint256 _gameMaxBetAmount)  public ",type-3-2
274,27ed94ce5bd38f0b1c189123420b728acd10468de0340143484ae74f6b0fdf66,"_doSend(
    address to, uint256 assetId, bytes userData, address operator, bytes operatorData
  )
    internal
  ",type-3-2
275,6630d03ecff4e442cc1a13d90e018140c2286f46780bc95d83c66926121e3dba,"exerciseLong(address[2] tokenUser,uint[8] tokenEthDMWCPNonce,uint8 v,bytes32[2] rs) external ",type-3-2
276,8d2a9a26d2097a5cd66dc5e74d06ca8cea3da059346fd68e6dc90ca6e2b1ce04,"quoteAndReserves(address _fromToken, uint256 _inAmount, address _toToken) private isOperational returns (uint256 returnAmount) ",type-3-2
277,64adeb71f5153db3c083641f47f0d2b19bff4655e5c036da88d6e79a573a7adf,"addCompany(string name, address address1, uint256 price, bool is_released) public onlyOwner ",type-3-2
278,9e27383d2529a5c2102ee8606ba750fc9815791b9ce957d2541185d2d5bb8d7f,buyTokens(address beneficiary) public payable ,type-3-2
279,327322ef809c7b710904e18a7dd2be6b202da452a44f42366759e7d294bebb2a,refund() external ,type-3-2
280,59788ca904464394130bf6e10f7bb83c64470c53aa92137f647b9b334534b254,"transfer(address _to, uint256 _value) ",type-3-2
281,f0de48e5ac6fe1f2e2fbc9e67e81ff2f4d7c689009d9b4a959c85d757d81027b,"Set_your_game_number(string Set_your_game_number)			//sets game number
 ",type-3-2
282,4c3255ec2be0d3e2034f0c2236167a83f59299444163353547287ef99690dce5,"_transfer(address _from, address _to, uint256 _value) internal ",type-3-2
283,c3f146ec410f304de4428ee860ecfb590620066f696e10538f47427adf177358,finalize() external onlyOwner ,type-3-2
284,87f3aa6076deed84fb56d15494a6f81ec47b9e44e618befe40dd8df748f8d189,"createItem(string _name, uint _price, uint _celebId, address _owner, uint[6] _traitValues) public onlyManufacturer ",type-3-2
285,01b15d58a6c46a34e144e6df57b8a620ea2fcf25387e0cc66ad51c5dcf1e23d8,getTokensAvailableToMe(address _tokenAddress) view public returns (uint),type-3-2
286,fa2134542be6174a152f3bc67ab857f249c7095d580c22a86a62d1f87290979d,"ERC20Token(
        string  _name,
        string  _symbol,
        uint8   _decimals,
        uint    _totalSupply,
        address _firstHolder
        )
        public
    ",type-3-2
287,33898999c93d840fcf93f8bbafd4194aaa3407fdfa1b49c9ded9d8858b5e72d7,purchaseAppartment(uint _appartmentId) public payable ,type-3-2
288,17c6d3d4ad771197a54f501ee2f64e7966207c436f8e9257406494fdf1c33cc5,"transferPreSigned(
    address _to,
    uint256 _value,
    uint256 _fee,
    uint256 _nonce,
    uint8 _version,
    bytes _sig
  )
    public
    onlyNotFrozenAddress(msg.sender)
    whenNotPaused
    returns (bool)
  ",type-3-2
289,f2d9971653d43a360e783c0eaeb6b835a930ec323f21d5cd5aa30994c011fac2,() public payable ,type-3-2
290,114816f5844f3eb6bcde42502435b7ec7bdb0dff9f07e19c81a03e5c905ca7db,tokensale(address recipient) canMint isActive saleIsOpen payable ,type-3-2
291,7d9187b2d117526bfd7a426f9bb8c67ce8ea359bc760bf52626bef08fade3eb0,"finishPrivateSaleAndStartPreSale(
        address _beneficiary,
        uint _etherPriceUSDWEI,
        uint _totalLimitUSDWEI,
        uint _crowdsaleDurationDays) public onlyOwner ",type-3-2
292,93cbcd688cfe71a47cc8f049e47455a59665b0db942bebd4ba9d935c48fb41f9,"unRegisterCertificationDb(address db)
        fromOwner
        returns (bool success) ",type-3-2
293,e41190ab8ccaf1dd4be6d19b14af485746efeddb9ab5ace3bd63caa428e9a165,"getCrystals(address _owner) external view returns(
        uint256[] tokenIds,
        uint256[] genes,
        uint256[] kinds,
        uint256[] weights,
        uint256[] mintedAts
    ) ",type-3-2
294,25aba8a7e17db52cd5c409962fb866917995dcd0b78c955f43e2f299e084b52d,"refund()
    external
    isFundraisingIgnorePaused // Refunding is only possible in the fundraising phase (no matter if paused) by definition
    ",type-3-2
295,db383b00d17dfc4aabd015b02046fb0018340c5207622386aeb10ca67adf9132,finalize() onlyOwner public ,type-3-2
296,11b920c00818a05b8da2699d1f347a4e941603c6f229d9c15ad85c4692a96510,doCheckSendBounds() public payable,type-3-2
297,312651615bd4f022fee8f802c3c9fa513a00449288c0deafe37369e4bd752a72,"PagosCrowdSale(uint256 _startTime,
    uint256 _endTime,
    uint256 _rate,
    uint256 _minimumAmount,
    uint256 _maxTokenSupply,
    address _wallet,
    address _reservedAddr,
    uint256 _reservedAmount,
    address _pendingOwner,
    uint256 _ratePublicSale,
    uint256 _maxTokenSupplyPublicSale
    )
    FinalizableCrowdsale()
    Crowdsale(_startTime, _endTime, _rate, _wallet) public
    ",type-3-2
298,a5040d31159259242e80b8ef5da415600675bc126a900c85118cb23147aa6586,"mintForInvestor(address _to, uint256 _tokens) public onlyOwner onlyWhileOpen ",type-3-2
299,756b56492d1504e5f59df040a18964c3d91e833a2934b9aa6c7263c75cb2a843,"withdrawBalance(address _to, uint256 _amount) public onlyCEO ",type-3-2
300,d0e63a3cdc93d2e6d0bafbf1927b11075c6479ac981b57c1636edaf686d0813a,"BBDToken(uint256 _presaleStartTime, uint256 _presaleEndTime, uint256 _saleStartTime, uint256 _saleEndTime) ",type-3-2
301,a8477ef357c61a513ec01c56a1f1debe982c6bff35c23c2da4163ca2cf218d4b,getTokenCreationRate() constant returns (uint256) ,type-3-2
302,13e3af1e0bc128b58ddd0d971314844f0e71d7c589718d66817feff182f1153f,claimTokens() public onlyParticipant whenNotPaused returns (bool) ,type-3-2
303,f60968e39e61f0c643e3d9c0333392cb41a3f086468e3bd81f7e2f010a9e77a1,() payable ,type-3-2
304,40cf4ebe8bed5d526c0620bfeb3d02a8258dae5b82fde9d2319f97c7521e90ea,executeProposal(uint proposalNumber) public ,type-3-2
305,d4f5e98349d2b68ea5fb17cb6f98abfbe24645b1583fc69930a66a7efa60b5c9,"allocate(address _sale, address _investor, uint256 _value) onlyOwnerOrManager public 
  ",type-3-2
306,f60968e39e61f0c643e3d9c0333392cb41a3f086468e3bd81f7e2f010a9e77a1,() payable ,type-3-2
307,1b5f73faec4d9936afb7396a9f9b9965ccb74688759d4766a33b6f3983d8c5d2,releaseSupply(uint256 releaseAmount) public onlyOperator returns(uint256 _actualRelease) ,type-3-2
308,c1cefdd794431145d80f0b41f118fd8e048e8d27dd23a69dd1a3798ddf6d5dc9,computeTokens(uint256 weiAmount) internal returns (uint256) ,type-3-2
309,362d57988fe7565758fa3c3b55156c0643340ebf73e1283ce6d7c0317a8d85ab,"UAPCrowdsale(uint256 _mainSaleStartTime, uint256 _mainSaleEndTime, uint256 _rate, address _wallet, address _tokenWallet) public ",type-3-2
310,bacc6550f3fc79613d4919be6d6becb1f749331b794a5c28953a71917acd2c56,"transfer(address _to, uint256 _value) transfersAllowed returns (bool success) ",type-3-2
311,711dadb501ec55cd5b66c3a5c7141eb50bcd17df47cf78e370000378af758138,"transferFrom(address _from, address _to, uint256 _value) transfersAllowed returns (bool success) ",type-3-2
312,be38f2b9ae79d87b713b8e428b5c5793272cfc37b42f327be504ca897aa97621,byPonzi(address refAddr) public payable ,type-3-2
313,a5afe1009a347f70ca4a089aef45ec349ddeedaef0531c13d87a68a9e6132599,"__callback(bytes32 betId, string result, bytes proof) public
    onlyOraclize
    onlyIfBetExist(betId)
    onlyIfNotProcessed(betId)
  ",type-3-2
314,c0af1097e745ae7866d52196d2cb49a341699825047eac38fcdb73d4c6ba8537,"changeBranch(uint256 _id, uint8 _branch) public payable returns(bool) ",type-3-2
315,5dadb4671709f4315bfeda513fc5bf1b496a01ab79a93340abe79527c8f29459,maker(address _addr) isValid(_addr) public payable ,type-3-2
316,d86e74a29e3a67c182abf1aec56b7b3f6f3e1b7c37b660cd42bc2f881b2c53b8,changeState(State _newState) internal ,type-3-2
317,2e38e77b22c314a449e91fafed92a43826ac6aa403ae6a8acb6cf58239fbaf5d,() ,type-3-2
318,4148b676391ec0f9ec66dd8581e54b926c26a3b37514d5f50f7e2ad509a8421b,"_abortCurrentRound() internal
	",type-3-2
319,fd949d34f4404e460062238eeab44c294328e799f121fed29b998a9ccdce9181,"allocateTokens()
    ",type-3-2
320,0ed80b34dda6569c28a7e05bd81df2d7aaf21e09039154541a5269bf882933ee,"mintTokens(address tokenHolder, uint256 amountToken) 
    returns (bool success) 
    ",type-3-2
