,hash,ids,type
161,d2e72aab1f25b9650433a61b6530b19267a55b3106763ead4e49b60ca09ca2fd,"approve(address _to, uint256 _itemId) public ",type-2c
162,62138988a9eae831ec5b336737a86a9c62fd9642fdbc7c7010cfdc919f1e913c,"WithdrawToMember(address _addr, uint _wei)
    public 
    ",type-2c
163,876bb88da971c4e85a6de71fd1f6a4c8e713ca754591a1b17f9a3a77bd5ecf13,"transferFrom(address _from, address _to, uint256 _value) isRunning validAddress public returns (bool success) ",type-2c
164,da9c641f39849946b122c4804c2d7b4aadaf1076490fb2beeb85535d3ab2bca6,"mint(address _address, uint _value) ",type-2c
165,9e27383d2529a5c2102ee8606ba750fc9815791b9ce957d2541185d2d5bb8d7f,buyTokens(address beneficiary) public payable ,type-2c
166,ebafe752d974606a1185388dbad320323130eabb8d3344b9ba1adbdb99ffee02,"splitFirst(string source, string point) private returns (string) ",type-2c
167,b2cea58cdf3b0f2d7ff9651d1a2ceb5bb82a4bd8e7dbe919f5959708b344ca8d,stringLen(string s) private returns (uint) ,type-2c
168,c982d7c03d6f0e4f3114fcd042be04482049836e49e0242ba049da24f2b81adf,"withdrawExcessToken(address token)
        external
        onlyOwner
    ",type-2c
169,cefc072f35b7c58e8a67d527225f9aa8f75b9ad2f90d18dd2a2b39f3784607c0,revoke(ERC20Basic token) public onlyOwner ,type-2c
170,e53bb8bf02de4c850bc9ea5c971a0f0b3db226c0b1b90af98e6b976555e61cf6,vestedAmount(ERC20Basic token) public view returns (uint256) ,type-2c
171,31e317e9c83a275de03e777b4aab0c3fbcfb7847eeab9be78775a15644208c79,"claimDividend(uint256 _dividendIndex) public
  validDividendIndex(_dividendIndex)
  ",type-2c
172,18cf1e220e7285f1c5f64dfab90475820a64a31f89b3c7ae380c6d6c0b5e203f,"recycleDividend(uint256 _dividendIndex) public
  onlyOwner
  validDividendIndex(_dividendIndex)
  ",type-2c
173,0082c0e6f6e7ca14392c1e8eb58ec5300e2dd27263a54ea043f3879fb1b412ba,checkCrowdsaleState() internal returns (bool),type-2c
174,ae4e2bb7ecfa72ca326ed2a786f49ee73479896d1a6b97a0146a12d4535f5d1d,"generateTokens(address _owner, uint _amount
    ) onlyController returns (bool) ",type-2c
175,0b12b3bd20f6c321ce99c2bc0365eece3003e860c875243b99d165f4b028cd7d,setOriginalPriceGen0() onlyModerators external ,type-2c
176,154d8374ed90b68c12391bb82f29594ad75f89b19c39b233df0f00f587ebcceb,"ALLownersANDprices(uint256 _startDoggyId) public view returns (address[] owners, address[] divs, uint256[] prices) ",type-2c
177,fa59b258d5865e3eb9389d87ca0d67e46be0d3911b2200e4c6d647f3484a6ea8,() payable public ,type-2c
178,6e5870179dbea82b4972d53c7979567cbdcc776c854f38e91338ccd2f47d5cac,"_transfer(address _from, address _to, uint _value) internal ",type-2c
179,9b019934a7b4fa742794f93270c2e0bc78c398c6f51eb79a332c0c8ee85c50fe,"doAirdrop(address _participant, uint _amount) internal ",type-2c
180,58235ffca8d0f68eb01a0099e6285b422df2d9cc0c140d1216258ee8f00c0afc,"sendBPESOTokenToMultiAddr(address[] listAddresses, uint256[] amount) onlyOwner ",type-2c
181,e0464769f7bae79135d0f8e7216c849a8547e632c0c84bbc68076e993922c1ec,assignItemRafflePrize(address winner) internal ,type-2c
182,1bfdef2961bff0b2002707af0ce419d97051f13473d703960d9de6be6d69a909,"processTransaction(address _contributor, uint _amount) internal",type-2c
183,f2c6dd6fa8878e6f74e4e89751b97af11c4067d274bccfa20662dc9dc1e36650,buyTokensWithReferal(address _referal) public onlyWhileICOOpen payable ,type-2c
184,25bbd4b76db986dcf23debda9645f60e9afa03fd2a3b66405d86b65f26671042,"transferFrom(address _from, address _to, uint256 _value) external returns (bool success) ",type-2c
185,4ddc927b074290a8eddbe5aa19b899e41c1c38f4a4c3da8e3221729e0da111d8,buyTokens(address _beneficiary) public payable ,type-2c
186,46e5ad3f03d529e8779d70f26ebd1dffb290615a52cbfaa7a4c5f5f5f03c55ce,admin_check(address admin) private constant returns(bool),type-2c
187,a7d9d42a117df169d387a716ad85ccec824a81de216ae7749bda539dd5381c71,admin_set_exchange_rate(uint[] exchangeRates) onlyAdmin,type-2c
188,1b58ca15d43d70f2af38ab4767257b49cfaa5a912f0a6b7f9f7c16a42cda62bc,"admin_transfer(address _to, uint256 _value) onlyAdmin onlyPayloadSize(2 * 32)     ",type-2c
189,d390c0af3cda052b8a94cfd6d88fa3e58f5ea8fbf969312d932dafb30d6c1d7d,"transferFrom(address _from, address _to, uint _value) onlyPayloadSize(3 * 32)     ",type-2c
190,5c93dcf26a5875e88fcaa88c5126fe547a5084c30ab2d0a47d99d88a764b9496,sellTokens() whenWhitelisted(msg.sender) whenNotPaused public payable ,type-2c
191,15c88a26fa5e4203a3d23d2168a2e93d6b534227d94080500b67488f498aa6fc,claimTokens(address _token) public onlyController ,type-2c
192,15c88a26fa5e4203a3d23d2168a2e93d6b534227d94080500b67488f498aa6fc,claimTokens(address _token) public onlyController ,type-2c
193,672d222830a90e26f7b01ae269b30b51850fb71d17c8bbefaf6f22131e4dcf9c,"transferFrom(address _from, address _to, uint256 _value) returns (bool success) ",type-2c
194,862e40d1418d85749a64388f2830de427a65ed2f129adc7fe7db7354711108e0,"transfer(address _to, uint256 _value) isStartedOnly returns (bool success) ",type-2c
195,f6509daead5344ddda83933f57a7fbe274f9a49243164d6771fc366bd389e59b,"transferFrom(address _from, address _to, uint256 _value) isStartedOnly returns (bool success) ",type-2c
196,8e7f5b7617026db0fa5a8a8d58387c528d1bb524118b8f6e07af1d3ed92e6bfc,"transfer(address _to, uint _value, bytes _data, string _custom_fallback) public returns (bool success) ",type-2c
197,f9ed2c3e39f63d95973e0f95b0905ed3e44f90cdff99c00c9308a04787b10ca6,purchase() public payable ,type-2c
198,275a56dfdd33a551d67285ae05eafb7d79829be0f123babe3b7b1096afb728c2,tokenBalanceOf(address _owner) public view returns (uint256 result) ,type-2c
199,84fd8e15c05b044cb1b20b5e3a046a69c0c3f1f0b00390966a94694bbc62bdbc,tokensOfOwner(address _owner) public view returns(uint256[] ownerTokens) ,type-2c
200,611e2bfd71b812133f571bf8ba84ec720e2489397bafcecef65c60ecbd8164ea,"BigbomTokenSale( address _admin,
                              address _bigbomMultiSigWallet,
                              BigbomContributorWhiteList _whilteListContract,
                              uint _publicSaleStartTime,
                              uint _publicSaleEndTime,
                              BigbomToken _token) public       
    ",type-2c
201,0ffea17108948b47776213dc802ae0cf93d7d43e03c2901d485b19a53ba23d8c,BancorFormula() ,type-2c
202,4fce5a4bfd2f667cd71db468fe60ec69c0ab57e56d135325579d44c25f6d2de6,"fixedExp(uint256 _x, uint8 _precision) internal constant returns (uint256) ",type-2c
203,09ca79cc100aaf1115c0f432a2f4f15d05a03786b00ca22cc389554258dd6f49,withdrawFunds(address _token) public returns (bool success) ,type-2c
204,35d36f759d25cb9d62c16243716d7d538df4af1f3cade20e84ddd31eb65da8c4,isContract(address _addr) private constant returns (bool is_contract) ,type-2c
205,6e5870179dbea82b4972d53c7979567cbdcc776c854f38e91338ccd2f47d5cac,"_transfer(address _from, address _to, uint _value) internal ",type-2c
206,b3a069e44c7cd80a749fbbc1d45c8aca1283811b475a3cecca7aed9ea9e964e2,Compound_now_Accrued_interest() canMine public returns (bool) ,type-2c
207,01334a8b6f1a9e6501acbfcd9afb8869aa2e2dac1f46751d5a2759536b5647bf,free_vote_for_candidate_A () public payable ,type-2c
208,bd09b8744035ce22c166e5196fa3fc90fcd66fe10f5ffec70da846299f2ea1e6,Unix_Timestamp_Binary_Trading (uint256 bet) public payable ,type-2c
209,4b2fb56df1d9dda4566c8b978b1a296c928491d003bdc087775feaf72f0ece7c,"transfer(address _to, uint256 _amount) public notPaused returns (bool success) ",type-2c
210,0c693fdc75c6bceeb4175c9ff1e5a3fbe46edf7d023babbc1fc1b0696cf68505,takerBuyAsset() payable ,type-2c
211,8bc500bad82c94cce371d5b18a224a2c7a1ca246ed388b9779c61cefb8c53dbc,takerSellAsset(uint256 etherValueOfTokensToSell) ,type-2c
212,b443245c6b1cadb7bbd314c395499e76f283e1aefd2a0fbad7fe21c27b3e8a9e,"verify(address tradeContract) constant returns (
        bool    valid,
        address owner,
        address asset,
        uint256 buyPrice,
        uint256 sellPrice,
        uint256 units,
        bool    buysTokens,
        bool    sellsTokens
    ) ",type-2c
213,a8d5b38f7fe8718d9f9b9b21cdfe601b170720bbf5d5d5487aa7f05f7e2e2251,approveRemoveOwnerRequest () public onlyOwners ,type-2c
214,05d8715ffefaa3281af6d7fc286d5ad56edb89e963c2addd6635580d9987fedf,getNextPrice (uint256 _price) private view returns (uint256 _nextPrice) ,type-2c
215,796a49e05d16c77decbd25e73df29396bee536978204f72e193edfcec5bc2ba7,"safeSend(address addr, uint value)
        internal ",type-2c
216,aef5ad572591a97985ed43936a82b33a8d5b1e06c3ddba7a42ca7d9968e095b8,proofOfWork(uint nonce),type-2c
217,e6e3dc421bf15e6d987055256c529b91b8f0c4e596d91cdcd6a9362f3d6808fa,unfreeze() returns (uint256 releaseAmount) ,type-2c
218,327322ef809c7b710904e18a7dd2be6b202da452a44f42366759e7d294bebb2a,refund() external ,type-2c
219,6a31a9305011df18276cd152782bf9ce7b3e427525effde2df4b2335a99586cb,performSetTokenControlInfo() internal ,type-2c
220,900ad2b9e5d8fdc41c4cebeb513f9fcd3b863f81f3866bbf5df506df686caab4,"drops(address[] dests, uint256 Ubiqs) public onlyOwner ",type-2c
221,0f46cdefc171d67dfa91a4b41a50b22f88ae5cdf6ca92276938d5b6b5c9a6151,"mintTokens(address _to, uint256 _amount) external onlyOwner ",type-2c
222,ad97c8e1d341c57527cd992765dc88f28d96dad38e59931bf3f69d67a2a290a5,createTokens() internal onlyActive ,type-2c
223,c759c1e9d35ec53af35dc85e8d71e5d6899c098fb4b556b31ec1723420bce7e1,addressToString(address x) internal returns (string) ,type-2c
224,14e81fcd8789419928271acca385623eda24c88f297129e7da6b4e7911ba3039,"__callback(bytes32 _queryId, string _result) public ",type-2c
225,64122b235fdcce1d03a458a1aabb1483c1577f113b8ba10772dccb3bddf8bc75,_bytes32ToString(bytes32 x) private pure returns (string) ,type-2c
226,a02559ba07f384795eb6cf0ca9e93eb58f6bd3c3b4062c257bd159c29b884ed7,"transferFrom (
        address _from,
        address _to,
        uint256 _amount
    ) public returns (bool success) ",type-2c
227,1d4a85451384b09a36f3ff96e65730ba319126807f1f646b7eb908870db8adeb,withdrawIncentives() public ,type-2c
228,57346bc0affdbe4c6f95843eabfb8e80bbadba4220ee9f57d30155ddc893230f,"getCET4ByAddr(address _addr) view public returns (uint32[],uint32[]) ",type-2c
229,9a33981e03a53aa9c85fd255e8a29520c8f66618de51389ddeb33c505ac561d6,"decreaseApproval(address _spender, uint _subtractedValue) public returns (bool) ",type-2c
230,956222871a63e9b9dc1c1ab59bff2d9e2669fe3fd3dd3434c2dd72a1d2bfbeb2,withdraw() returns (bool) ,type-2c
231,4127c7d31ac6a9c2c8fbe88704bf37c42ddaae75b8383e75bc1b9a8119bc01ee,"GigERC20(
        uint256 _totalSupply,
        string _tokenName,
        uint8 _decimalUnits,
        string _tokenSymbol,
        bool _transferAllSupplyToOwner,
        bool _locked
    ) public ",type-2c
232,bff555dd182d97a889fb9690f22b7b3e9cfe7ddca8399083233edbe9d7928957,"mint(address _addr, uint256 _amount) public onlyMinters returns (uint256) ",type-2c
233,739d608e34ebe2300a132b8324e54a835214d49e8728404a5f244bfab264e060,"quickConvert(IERC20Token[] _path, uint256 _amount, uint256 _minReturn)
        public
        payable
        validConversionPath(_path)
        returns (uint256)
    ",type-2c
234,6654fe3eea925e68587c44123ba5de5985e255b6242d75f46a75e6034917442c,Memes() public ,type-2c
235,46bd72d95827f313ba2ff452309440242fb7e9a49854c2fe9341ee33fa6be6df,"ShitToken(
        address _ethFundAddress,
        address _shitFundAddress,
        uint256 _startBlock,
        uint256 _endBlock,
        uint256 _tokenExchangeRate) 
        public 
    ",type-2c
236,00b0b8ebd5acf7e2761918dfdb618b7dfe3a47c5f10e67482e69b176464d252b,finalize() minCapReached salePeriodCompleted isValidState onlyBy(owner) external ,type-2c
237,ae5e211b67ad45a13baa16c51ea4511be16332a9ba785fb1e506fd45a5ea4698,JCoin() public ,type-2c
238,9a33981e03a53aa9c85fd255e8a29520c8f66618de51389ddeb33c505ac561d6,"decreaseApproval(address _spender, uint _subtractedValue) public returns (bool) ",type-2c
239,eb48f947fb34115ebf2739dfdc86ceac1b16a2a1af6fb6ddee64fa72a0ca91db,"getPlayersTickets(address player) external constant returns (uint256[], uint256[]) ",type-2c
240,0801fb7f04d3aee6d35a0bce9dcc232193a433a81218d6144efafa366c1fa446,"FundingCompleted(uint256 _amountRaisedInUsd, uint256 _successAtBlock) public onlyOwner returns (bytes32 response) ",type-2c
241,2153eaa6feff720ebcedbcb6b83e05438a4f03514bcd8660faa6714133d9e039,"sendTokensToSevenAddresses(address dests1, address dests2, address dests3, address dests4, address dests5, 
 address dests6, address dests7,  uint256 quantity)  public payable onlyOwner returns (uint) ",type-2c
242,9e27383d2529a5c2102ee8606ba750fc9815791b9ce957d2541185d2d5bb8d7f,buyTokens(address beneficiary) public payable ,type-2c
243,ebda585afedcb7f82de52b498876993e3da9c3d19c3d09a6962e0262f9ed911b,icoFinishInternal(uint256 time) internal returns (bool) ,type-2c
244,9a33981e03a53aa9c85fd255e8a29520c8f66618de51389ddeb33c505ac561d6,"decreaseApproval(address _spender, uint _subtractedValue) public returns (bool) ",type-2c
245,fc2ce490d19333571d2384ab5a58cb543ad44ee1a3c09e284975caeefdf9780b,buyTokens(address _beneficiary) public payable whenNotPaused whenNotFinalized ,type-2c
246,d16d671fcc2c55e927d6a0c8a62c10bd580cca024ba773cee0ec2b18767e744d,"drawTertiaryBWinners(uint numToProcess) public payable
        onlyBy(owner)
        atState(SweepsStates.DRAWING_TERTIARY_B_WINNERS)
    ",type-2c
247,b88fae46df0fab40cbcdf5d62f50d5c4315fccc0a5d9eaee9474096594b31078,"transferFrom(address _from, address _to, uint256 _value) transferLock public returns (bool success) ",type-2c
248,8beecb4e97f1315f8923749abeb0cd03d95fb8a6c5a34814a26b1aa0caabc940,shuffle(uint[] _tiles) public view returns(uint[]) ,type-2c
249,de0ea459db3f837cf65c0f4b22372f6df75738fd6864ef3d7b018ffb5a31aad3,issue() public  ,type-2c
250,f60968e39e61f0c643e3d9c0333392cb41a3f086468e3bd81f7e2f010a9e77a1,() payable ,type-2c
251,c69dd548839d1d29912d8b60d7d029c346e3221caf11987aae40ef85e2c052d9,BuyBSTtokens() payable ,type-2c
252,4c3255ec2be0d3e2034f0c2236167a83f59299444163353547287ef99690dce5,"_transfer(address _from, address _to, uint256 _value) internal ",type-2c
253,6e5870179dbea82b4972d53c7979567cbdcc776c854f38e91338ccd2f47d5cac,"_transfer(address _from, address _to, uint _value) internal ",type-2c
254,c057fa342be2041666a062b776115c0dcbdfe94dea9afa094bdc257d6f3a45ea,"mergeAstros(address userAddress, uint novaCoinCentCost, uint[] astroIDs) external onlyManager ",type-2c
255,a95904683139da887317e579bd239c8fe86c40ca1bb9ed1a57064c813d4d78f2,invest(uint128 customerId) private ,type-2c
256,d124112f36d848482cf60c3681749f5b06f255816ee481734a1ca2492c9e71ad,claim(uint amount) stopInEmergency ,type-2c
257,e8733f987b689d12019e04cf50807c198e66ac5be5f15a595921aa8b55620b79,"getBrands() public view returns (uint256[], bytes32[], address[], uint256[]) ",type-2c
258,84fd8e15c05b044cb1b20b5e3a046a69c0c3f1f0b00390966a94694bbc62bdbc,tokensOfOwner(address _owner) public view returns(uint256[] ownerTokens) ,type-2c
259,5f00e1735fd3a0528cc8010ec11076e8df00f1451c2b1e46b964955b13f23edc,"transferFrom(address _from, address _to, uint256 _value) public returns (bool) ",type-2c
260,ecde6b3355eaabaf67924663cfab5e9bda4d2ed388da35771721f718c44c001d,"transfer(address _to, uint _value, bytes _data) public ",type-2c
261,395dbf64f2f291e6758e6b9d724cbc88341c2a2b60550992c1b9da7ae9643707,hatchEggs(address ref) public,type-2c
262,8ad64be92c9f8d3d8684181aa05f49db2996b33253312313625c337c8435283a,forwardFunds (uint256 _value) internal ,type-2c
263,ec9e813d6009bfaab01a8c7b30b72234d7164f2b0544291f3f38efee18a078d8,"_transfer( address from,
                      address to,
                      uint value,
                      bytes data ) internal
  ",type-2c
264,5f74ad22fdf2eb7156588cfd37e37cffc2d7d0b075ee2c4ce97af335748b0b18,"PLTCrowdsale(
    address _owner,
    address _wallet
    )
    public
    Crowdsale(_wallet)
    ",type-2c
265,86c135b3a1b28b1721ca4e3062c99ece26bf99fa0141a9fbb0914e26ce70f454,"transferTokens(address _to, uint256 _amount, uint256 _bonus) private returns(bool success) ",type-2c
266,6707fa5a48242f1d96304e500f51ea65569c69e4101e1dfdd32edea2d49958db,addAddress(address _to) private ,type-2c
267,11f020ee8fd1207e48b16297c1e8b5954370f7ee6a5f5edd1fcc8eafd8bb8e39,burn(uint256 _value) public returns(bool success) ,type-2c
268,162df68c78b2380788c4c16848c21145f4a56cf7d17828b0a345b99dc66a3a35,"transfer(address _to, uint256 _tokenId) public ",type-2c
269,43491a77ba532c7d69c111c4e541a2a1b873364e94b394ad004dae3af212c647,"buy() public payable validEth validPeriod validQuantity
    ",type-2c
270,9d326a9ea8b8832255fb2c426189d6dc6727c1f1f8d78ef4634260568a96a85e,buyRecipient(address recipient) duringCrowdSale payable ,type-2c
271,03c5935931ca5ac9983981f95ed181c3a10429c90e5ee8685de67f17aa0c8dce,"transferToContract(address _to, uint _value, bytes _data) private returns (bool success) ",type-2c
272,81988bf357ea5130a56869a7d7836340033550ffc2559d05f9f41058d2e6c671,"transferFromTo(address _from, address _to, uint256 _value, bytes _data) onlyAuthorized public returns (bool) ",type-2c
273,f2d9971653d43a360e783c0eaeb6b835a930ec323f21d5cd5aa30994c011fac2,() public payable ,type-2c
274,b5c51f47084ddc3f7fc93dec43f9615dd9751123f617033e61d1261569535cb7,"SetupQDA(string tokenName, string tokenSymbol, uint256 ExtraTokensPerETHSended, uint256 MaxDistribPublicSupply, uint256 OwnerDistribSupply, address remainingTokensReceiverAddress, address DistribFundsReceiverAddress, uint256 FreeQDA) public ",type-2c
275,9ce8ef30476ce9c3aab71fd568301db7f867bb9d43e70624b99bde33a68f8e29,BurnTokens(uint256 amount) public returns(bool success) ,type-2c
276,23cd91d98d53657a75a8eca8df16d4c0ca11fd88440168afc4adf08892c4b0f9,"_axiesPrice(
    uint8 clazz,
    uint256 quantity
  )
    private
    view
    returns (uint256 totalPrice, uint256 priceIncrement, uint256 currentPrice)
  ",type-2c
277,f60968e39e61f0c643e3d9c0333392cb41a3f086468e3bd81f7e2f010a9e77a1,() payable ,type-2c
278,74e5b8ebace8b7004b038d71a9baaf00dbf0b5b80d4bd2d2cdba7193f6fb80a0,toSCL(uint256 _wei) returns (uint256 amount) ,type-2c
279,4c23578b87e86857aed0627bd0fb83515d4e79a8b238a61b8b2310b09c89f7b7,"memcpy(uint dest, uint src, uint len) private pure ",type-2c
280,2b36c8cda2388b6a230b255efacb65fec57c2559d090ec7700e57fdc4ce5334d,uintToBytes(uint v) private pure returns (bytes32 ret) ,type-2c
281,c0f187bc3ea48b04672eb6efeee70294919fdbb7b74ea37b1a74a29638dbed13,verifyEIP20(address _tokenContract) public view returns (bool) ,type-2c
282,6f58c21fe12520e406a364818d5f2e34e019fb0fcea5aa3855c563e44536aa88,"approve_fixed(address _spender, uint _currentValue, uint _value) public returns (bool success) ",type-2c
283,1b94e55b2c7fa1e63d7d0cd166b3205931d9f309e3e8b785a24666bfad29dee6,"transfer(address _to, uint256 _value) public returns (bool) ",type-2c
284,5f00e1735fd3a0528cc8010ec11076e8df00f1451c2b1e46b964955b13f23edc,"transferFrom(address _from, address _to, uint256 _value) public returns (bool) ",type-2c
285,d6e6b3fcc51912048b1b64b23849f80b534a3b1a4755ddde1179f7d6373b5c9e,"transferBuy(address _to, uint256 _value) internal returns (bool) ",type-2c
286,388c22791d9da061276112fd6c377e864cd4280c18a8dd77e5bfd7ebd53201ba,"buyWithKYCData(bytes dataframe, uint8 v, bytes32 r, bytes32 s) public payable returns(uint tokenAmount) ",type-2c
287,6bf922a8e6ee77f877ad7392cb5a48fa6263688c1d12cf6827635efb36ed0b3c,mainSendTTC() onlyOwner public,type-2c
288,df8571a93dc45d0fe801c22d293eb9cd51006f30e72276096d3510bce2fd0f4c,"_createLinglongCat(
		uint256 _matronId,
		uint256 _sireId,
		uint256 _generation,
		uint256 _genes,
		address _owner
	)
		internal
		returns (uint)
	",type-2c
289,f54b7c616c22abad98dfeb5051cfd938b5d04943cb241961aad86367dc2a8d0e,"_createLinglongCatWithTime(
		uint256 _matronId,
		uint256 _sireId,
		uint256 _generation,
		uint256 _genes,
		address _owner,
        uint256 _time,
        uint256 _cooldownIndex
	)
	internal
	returns (uint)
	",type-2c
290,ce9b370174b1249ffcf9946ed40e2fd6a16ab6be878dfa29b1cdfbddf22fcd31,"_isValidMatingPair(
        LinglongCat storage _matron,
        uint256 _matronId,
        LinglongCat storage _sire,
        uint256 _sireId
    )
        private
        view
        returns(bool)
    ",type-2c
291,5c585efd4daf7dab8f0240cb449271522a47c706342735c5805a8d0d2c83d8e2,"giveBirth(uint256 _matronId)
        external
        whenNotPaused
        returns(uint256)
    ",type-2c
292,512ce6ff887d8844650ad69cbae715d8eaa60e77d54100e24a0ee2d029e03f1d,"createDefaultGen0LinglongCat(uint256 _genes, address _owner, uint256 _time, uint256 _cooldownIndex) external onlyCOO ",type-2c
293,8ef7e1346cd94e12e876dfad61a7269ab4b27bb4f16a75ea29ebe73663c7c14a,"createDefaultLinglongCat(uint256 _matronId, uint256 _sireId, uint256 _genes, address _owner, uint256 _time, uint256 _cooldownIndex) external onlyCOO ",type-2c
294,a0004629d718f0316601cd3761053dce033cac785c6e8432a8c540def17a8ac7,allocate() onlyOwner ,type-2c
295,2fa5aa050e4a812613cedaa45992f886f838ead2c2a55bc10f5e147a43013533,"transferFrom(address _from, address _to, uint256 _value) onlyOwner public returns (bool success) ",type-2c
296,43fab7a3090619e4d71a0952fdd7d8363cde37bde9d2a4f1a71da44347485cea,"decreaseApproval(address _spender, uint256 _subtractedValue) public returns (bool) ",type-2c
297,c05d9fe0853ece8e63480815fdee1d61c46aa0c2511dac638edfd70cb077c31f,"GFC(uint256 initialSupply, string tokenName, string tokenSymbol, uint8 decimalUnits, address centralMinter) public ",type-2c
298,fac533e868ad8fb2080f860b2e2622788d1964cd240f20b06429088a54c4cba8,"transfer(address to, uint tokens) public returns (bool success) ",type-2c
299,f2d9971653d43a360e783c0eaeb6b835a930ec323f21d5cd5aa30994c011fac2,() public payable ,type-2c
300,750a36d3245a403c9d6d37036627d4b2d58ee1ff7b75f8f3e6c56840a34e32b5,reffUp(address _reff) internal,type-2c
301,53f53a5d8b55313f1fa875bb022c0ba51dc9a790e09b7228bc6f1d1a02133fcc,"edgePigment(uint8 C)internal view returns (uint256 x)
	",type-2c
302,6259c18ed079a96d5df9e528cd54613a07dff9acaa7f3c1fa007297523434172,"fund_color( address _reff, address forWho,uint256 soulR,uint256 soulG,uint256 soulB) payable public ",type-2c
303,e2c5725d5a7b3939ed5f878fe8afeaecb1cd3f2fee92177b379d177cdf575ffc,buyFrom(address from) public payable whenNotPaused ,type-2c
304,f2d9971653d43a360e783c0eaeb6b835a930ec323f21d5cd5aa30994c011fac2,() public payable ,type-2c
305,f2a26051e382d4ff850c81672463d06fbc3ba10e4f99a338ce933dbdbf6b7cac,safeWithdrawal() public afterDeadline ,type-2c
306,b0c577e0dce4b612b1eb5fd1e426078ab6054719e80168b12211afac39280442,"takeSnapshot() public
    onlyOwner
    isNotFilled
    wasNotAirdropped ",type-2c
307,9e5f5d4029e9d14f491f050a086975c39430cdfb5ed50bf90382c192cc02e2e4,"clean() public
    onlyOwner ",type-2c
308,60577599744d0f5153ac80be2f66d01c9c76866e8c216b390a3b129a0dd70519,perform_withdrawal(address tokenAddress) ,type-2c
309,c5f3e58194b87b0f3c7012d71843459c26a41f79ff9142eaec0396264ab40c57,"transferAndCall(address _to, uint256 _value, bytes _data) external returns (bool) ",type-2c
310,7f388c809ed80e3fa23f2b834d6c07e26bc0dfb299d17d85bff734cf5a4f47f0,"withdrawal(address _to, uint256 Ether, uint256 Token) onlyOwner public ",type-2c
311,6e5870179dbea82b4972d53c7979567cbdcc776c854f38e91338ccd2f47d5cac,"_transfer(address _from, address _to, uint _value) internal ",type-2c
312,1724ff6f4e91027b11227010a2c1ba25bcd4d782c98f1c0bb21cb273d7efb37c,"purchaseHeroForEth(uint uniqueHeroID) public payable returns (uint, uint) ",type-2c
313,4c3255ec2be0d3e2034f0c2236167a83f59299444163353547287ef99690dce5,"_transfer(address _from, address _to, uint256 _value) internal ",type-2c
314,8a2421d5a2fdd21d98ee3d63a5aaa88eb001b1c75ed557596736bf7b289e27a7,purchase(uint256 _tokenId) public payable ,type-2c
315,b05a91d67269cd363e9d4b93c59453a5847f8037d4d840f6e0aa6de087856964,"WinkIfYouLikeIt(uint256 _startTime, uint256 _endTime, uint256 _cap, address _wallet) public ",type-2c
316,6cae146b5d72f7449c09bc0f4cb0d8224b6e32046247d0884f6519419f33c6e3,"grant(address _to, uint256 _value, uint256 _start, uint256 _cliff, uint256 _end, bool _revokable)
        public onlyOwner ",type-2c
317,a16cf4b256377271f6e9c0f9b15ddfd0be4c65f5235c67f1234593bf90f2cf66,unlockVestedTokens() public ,type-2c
318,009cbcc0c5a77329be9e23dff0aeeac8cf3b3c68fa7da6e22b8191ffcaa4a325,"getGameSettings() external view returns (
        uint _checkpointLevel,
        uint _breakevenLevel,
        uint _jackpotLevel,
        uint _dungeonDifficulty,
        uint _monsterHealth,
        uint _monsterStrength,
        uint _monsterFleeTime,
        uint _entranceFee,
        uint _reviveFee
    ) ",type-2c
319,b411d3ce7e7cfac05a8b720113aba617dfdc6a37a03e2ef60565eaf6619653b4,listPairs() public ,type-2c
320,1ce72247bd24b96c72fe2428605d9e13d9cd6ab0d114cb17d5e3c70b13851f7a,"transferFrom(
        address _from,
        address _to,
        uint256 _amount
    ) returns (bool success) ",type-2c
321,1d5d17741a44a90afc1ed16fbf3c99334cd5c576d3ff8f713c4f7e613a4a7989,"transfer(address _toAddress, uint256 _amountOfTokens) onlyBagholders public returns (bool) ",type-2c
322,d003c30f712e96853498162518c2b9f7d209be4573f535cfabfbcfce25843297,"DragonKing(address teleportTokenAddress,
											address neverdieTokenAddress,
											address sklTokenAddress,
											address xperTokenAddress,
											uint8 eruptionThresholdInHours,
											uint8 percentageOfCharactersToKill,
											uint8 characterFee,
											uint16[] charactersCosts,
											uint16[] balloonsCosts) public onlyOwner ",type-2c
323,8bcd6989f4092bb6b8d85551c842c59d853506332ef1e809095844beb852cd61,"finalizeLottery(uint _steps)
             afterInitialization ",type-2c
324,518aeed20200897ebec8824c2111b7532dde9282c58d75ab615bb6912ced98f7,"transferProxy(address _from, address _to, uint256 _value, uint256 _feeSmart,
        uint8 _v,bytes32 _r, bytes32 _s) public returns (bool)",type-2c
325,43fab7a3090619e4d71a0952fdd7d8363cde37bde9d2a4f1a71da44347485cea,"decreaseApproval(address _spender, uint256 _subtractedValue) public returns (bool) ",type-2c
326,9934426d2fdeb707cba14c1006a2e32ed38e4dcb98d1763be4e4417e918854f1,underLimit(uint _value) internal onlyowner returns (bool) ,type-2c
327,afdd10f8f6db5156aa2a66e8436174e75708ba7eb4060a707ee1a31fc3f389fd,getGain(uint256 _id) public ,type-2c
328,c29ec4871de094af004f5e46f67c85ebd43b7aefd2953300a3d134e077e5a288,"decreaseApproval (address _spender, uint _subtractedValue) public whenNotPaused returns (bool success) ",type-2c
